,Car id,Condition,Brand,Model,Version,Published date,Kilometers,Price,Year,City,Color,Cylindrical,Box type,Fuel,Accessories,Seller comment,Warranty,Average consumption,Door,Armored,Wheel drive,Colors,Bodywork,Airbag number,Steering system,Gearbox,Engine Displacement,Assembly,Fuel type,Technical details,Url,Motor,Transmisión,Drive train
108,2046604,usado,Volkswagen,Voyage,,2022-05-17,51800,49500000,2020,Bogotá D.C.,Gris,1600,Mecánica,Gasolina,[],N/A,,,,N,,,,,N,,1600,,Gasolina,[],https://www.carroya.com/vehiculo/usado/volkswagen/voyage/2020/bogota/2046604,,,
109,2049211,usado,Ford,Escape,2.0 4X2,2022-05-17,49000,95500000,2018,Bogotá D.C.,Gris,2000,Secuencial,Gasolina,"['Air Bag pasajero', ' Air Bag piloto', ' Aire acondicionado', ' Antena eléctrica', ' Dirección hidráulica', ' Exploradoras', ' Limpiabrisas trasero', ' Radio', ' Radio CD', ' Vidrios eléctricos', ' Sensor de reversa', ' Cámara de reversa', ' Bluetooth', ' Sillas eléctricas', ' Espejos eléctricos', ' Airbags 7', ' Control Descenso', ' Android Auto', ' Apple Car Play']",Camioneta Ford Escape. Perfecto Estado. Llantas NUEVAS. Modelo 2018. Solo MANTENIMIENTOS en Concesionario FORD. Motor 2.0. SE. TURBO. Numero de puertas 5. Transmisión Automática. 4x2. Gasolina. HP 245. KILOMETRAJE 49.500 KM. PAPELES AL DIA. Info whatpp 3oo-7851871 ,,,5,N,,,null,,N,,2000,,Gasolina,"[{'autopart': 'Motor', 'specifications': [{'name': 'Capacidad del tanque de combustible (Galones)', 'value': '15,1'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '37,3/3.000'}, {'name': 'Motor', 'value': '4 cilindros en línea, 16 válvulas, Turbo'}, {'name': 'Cilindrada (c.c³)', 'value': '1999.00'}, {'name': 'Potencia (H.P)', 'value': '240/5.500'}, {'name': 'Velocidad Máxima', 'value': '0'}, {'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 cilindros en línea, 16 válvulas, Turbo'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Relación de compresión', 'value': '9,3:1'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '16.00'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Automática'}, {'name': 'Cantidad de cambios adelante', 'value': '6.00'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión delantera', 'value': 'Independiente McPherson'}, {'name': 'Amortiguadores', 'value': 'Hidráulicos'}, {'name': 'Suspensión trasera', 'value': 'Independiente de doble atriculación lateral con brazos de semi arrastre'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Mecánica'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': ' Discos'}, {'name': 'Tipo de frenos traseros', 'value': 'null'}, {'name': 'Tipo de frenos', 'value': 'Hidraúlicos'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Llanta Delantera', 'value': '235/55R17'}, {'name': 'Dimensiones Rin', 'value': '17.00'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Largo/ancho/alto (mts.)', 'value': '4.524/1.838/1.684'}, {'name': 'Capacidad de carga', 'value': '530'}, {'name': 'Peso (kgrs.)', 'value': '1629.00'}, {'name': 'Pasajeros', 'value': '5.00'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Tipo de caja', 'value': 'Automatica'}, {'name': 'Carrocería', 'value': 'null'}, {'name': 'Número puertas', 'value': '5'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}, {'name': 'Tipo Dirección', 'value': 'null'}]}]",https://www.carroya.com/vehiculo/usado/ford/escape/2.0-4x2/2018/bogota/2049211,"[{'name': 'Capacidad del tanque de combustible (Galones)', 'value': '15,1'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '37,3/3.000'}, {'name': 'Motor', 'value': '4 cilindros en línea, 16 válvulas, Turbo'}, {'name': 'Cilindrada (c.c³)', 'value': '1999.00'}, {'name': 'Potencia (H.P)', 'value': '240/5.500'}, {'name': 'Velocidad Máxima', 'value': '0'}, {'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 cilindros en línea, 16 válvulas, Turbo'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Relación de compresión', 'value': '9,3:1'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '16.00'}]","[{'name': 'Tipo de transmisión', 'value': 'Automática'}, {'name': 'Cantidad de cambios adelante', 'value': '6.00'}]",4x2
110,2049174,usado,Volkswagen,Escarabajo,1.6,2022-05-17,185000,19200000,1964,Bogotá D.C.,Amarillo,16,Mecánica,Gasolina,"['Radio', ' Radio CD', ' Radio MP3', ' Rines de lujo', ' Vidrios eléctricos']","Vehículo matriculado en el Distrito de Ibagué (Alvarado) desde su importación de Alemania. Cuenta con 4 velocidades, 1.6 CC, vidrios eléctricos, óptimas condiciones mecánicas, MUY CONSERVADO teniendo en cuenta su año de fabricación en 1955, que es su modelo. Es muy poco lo que le falta a este juguete para obtener placa de vehículo antiguo. Cuento con la carpeta original desde su manifiesto de importación, factura de compra, matrícula inicial y demás documentación.",,,,N,,,,,N,,16,,Gasolina,[],https://www.carroya.com/vehiculo/usado/volkswagen/escarabajo/1.6/1964/bogota/2049174,,,
111,2049176,usado,Nissan,Sentra,2.0 S Automatico Full Equipo,2022-05-17,107000,30000000,2010,Bogotá D.C.,Gris,2000,Automática,Gasolina,"['Air Bag pasajero', ' Air Bag piloto', ' Aire acondicionado', ' Bloqueo central', ' Dirección hidráulica', ' Exploradoras', ' Radio CD', ' Rines de lujo', ' Vidrios eléctricos', ' Sensor de reversa', ' Cámara de reversa', ' Espejos eléctricos', ' Control Descenso']","MANTEMINIENTO AL DIA.
CARRO FAMILIAR.",,,,N,Delantera,,,,N,,2000,,Gasolina,"[{'autopart': 'Motor', 'specifications': [{'name': 'Tipo de Alimentación Combustible', 'value': 'Gasolina'}, {'name': 'Potencia (H.P)', 'value': '140/5100'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en línea'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '147/4800'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Tracción', 'value': 'Delantera'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '16.00'}, {'name': 'Cilindrada (c.c³)', 'value': '2000.00'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '14'}, {'name': 'Relación de compresión', 'value': '9.7:1'}, {'name': 'Tipo de Alimentación', 'value': 'Multipunto'}, {'name': 'Orientación', 'value': 'Transversal'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Automática'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión trasera', 'value': 'Eje tipo barra de torsión, con barra estabilizadora trasera integrada'}, {'name': 'Suspensión delantera', 'value': 'Suspensión independiente tipo MacPherson'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Control de frenos ABS', 'value': 'S'}, {'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Tambor'}, {'name': 'Sistema EBD', 'value': 'S'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Llantas (dimensiones)', 'value': '205/60'}, {'name': 'Material rines', 'value': 'Acero'}, {'name': 'Dimensiones Rin', 'value': 'R15'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Largo/ancho/alto (mts.)', 'value': '4.56/1.79/1.51'}, {'name': 'Peso (kgrs.)', 'value': '1357'}]}, {'autopart': 'Accesorios - Apariencia', 'specifications': [{'name': 'Aire acondicionado', 'value': 'S'}]}, {'autopart': 'Accesorios - Comodidad', 'specifications': [{'name': 'No. de Parlantes', 'value': '6.00'}, {'name': 'Computador de Abordo', 'value': 'S'}]}, {'autopart': 'Accesorios - Seguridad', 'specifications': [{'name': 'Bloqueo central', 'value': 'S'}, {'name': 'ABS', 'value': 'S'}, {'name': 'Cinturones', 'value': 'S'}]}]",https://www.carroya.com/vehiculo/usado/nissan/sentra/2.0-s-automatico-full-equipo/2010/bogota/2049176,"[{'name': 'Tipo de Alimentación Combustible', 'value': 'Gasolina'}, {'name': 'Potencia (H.P)', 'value': '140/5100'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en línea'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '147/4800'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Tracción', 'value': 'Delantera'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '16.00'}, {'name': 'Cilindrada (c.c³)', 'value': '2000.00'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '14'}, {'name': 'Relación de compresión', 'value': '9.7:1'}, {'name': 'Tipo de Alimentación', 'value': 'Multipunto'}, {'name': 'Orientación', 'value': 'Transversal'}]","[{'name': 'Tipo de transmisión', 'value': 'Automática'}]",
112,2046772,usado,Mazda,3,2.0 Touring Sedan Automatico Nueva Generacion,2022-05-16,20977,79000000,2020,Bogotá D.C.,Gris,2000,Automática,Gasolina,[],N/A,,,null,N,,,null,,N,,2000,,Gasolina,"[{'autopart': 'Motor', 'specifications': [{'name': 'Orientación', 'value': 'null'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Configuración árbol de levas', 'value': 'null'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'null'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'null'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'null'}, {'name': 'Tipo de frenos traseros', 'value': 'null'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Número puertas', 'value': 'null'}, {'name': 'Tipo Dirección', 'value': 'null'}, {'name': 'Tipo de combustible', 'value': 'null'}, {'name': 'Tipo de caja', 'value': 'null'}, {'name': 'Carrocería', 'value': 'null'}]}]",https://www.carroya.com/vehiculo/usado/mazda/3/2.0-touring-sedan-automatico-nueva-generacion/2020/bogota/2046772,"[{'name': 'Orientación', 'value': 'null'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Configuración árbol de levas', 'value': 'null'}]","[{'name': 'Tipo de transmisión', 'value': 'null'}]",
113,2048721,usado,Nissan,Sentra,1.8 Advance,2022-05-16,80000,52900000,2016,Bogotá D.C.,Rojo,1800,Mecánica,Gasolina,[],N/A,,,4,N,,,Sedán,,N,,1800,,Gasolina,"[{'autopart': 'Motor', 'specifications': [{'name': 'Potencia (H.P)', 'value': '129/6.000\r\n'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '13,7'}, {'name': 'Relación de compresión', 'value': '9,9:1\r\n'}, {'name': 'Motor', 'value': 'MRA8DE'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en línea'}, {'name': 'Cilindrada (c.c³)', 'value': '1798.00'}, {'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '17,7/3.600\r\n'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Cantidad de cambios adelante', 'value': '6.00'}, {'name': 'Tipo de transmisión', 'value': 'Mecánica'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Amortiguadores', 'value': 'HIdráulicos'}, {'name': 'Suspensión trasera', 'value': 'Barra de torsión con barra estabilizadora'}, {'name': 'Suspensión delantera', 'value': 'Independiente tipo McPherson con barra estabilizadora'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Electro hidráulica'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos traseros', 'value': 'Tambor'}, {'name': 'Tipo de frenos', 'value': 'HIdráulicos'}, {'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Rin', 'value': '16.00'}, {'name': 'Dimensiones Llanta Delantera', 'value': '205/55'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Volúmen del baúl (lts)', 'value': '503.00'}, {'name': 'Largo/ancho/alto (mts.)', 'value': '4,62 / 1,76 / 1,50'}, {'name': 'Pasajeros', 'value': '5.00'}, {'name': 'Peso (kgrs.)', 'value': '1276.00'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Número puertas', 'value': '4'}, {'name': 'Colores disponibles', 'value': 'Blanco / Acero / Azul Eléctrico / Azul Orión / Rojo Burdeos / Plata / Gris Oxford / Hierro / Negro'}, {'name': 'Tipo Dirección', 'value': 'Asistida'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}, {'name': 'Tipo de caja', 'value': 'Mecanica'}, {'name': 'Carrocería', 'value': 'Sedán'}]}]",https://www.carroya.com/vehiculo/usado/nissan/sentra/1.8-advance/2016/bogota/2048721,"[{'name': 'Potencia (H.P)', 'value': '129/6.000\r\n'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '13,7'}, {'name': 'Relación de compresión', 'value': '9,9:1\r\n'}, {'name': 'Motor', 'value': 'MRA8DE'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en línea'}, {'name': 'Cilindrada (c.c³)', 'value': '1798.00'}, {'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '17,7/3.600\r\n'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}]","[{'name': 'Cantidad de cambios adelante', 'value': '6.00'}, {'name': 'Tipo de transmisión', 'value': 'Mecánica'}]",
114,2044052,usado,Hyundai,i25,1.6 Classic,2022-05-16,108675,38300000,2012,Bogotá D.C.,Negro,1600,Mecánica,Gasolina,[],N/A,,,,N,,,,,N,,1600,,Gasolina,[],https://www.carroya.com/vehiculo/usado/hyundai/i25/1.6-classic/2012/bogota/2044052,,,
115,2045149,usado,Renault,Logan,1.6 Expression,2022-05-16,86458,47900000,2018,Cundinamarca,Azul,1600,Mecánica,Gasolina,[],N/A,,,,N,,,,,N,,1600,,Gasolina,[],https://www.carroya.com/vehiculo/usado/renault/logan/1.6-expression/2018/chia/2045149,,,
116,2044727,usado,Renault,Sandero,Night and Day,2022-05-16,49333,43600000,2018,Bogotá D.C.,Gris,1600,Mecánica,Gasolina,[],N/A,,,4,N,,, Hatchback,,N,,1600,,Gasolina,"[{'autopart': 'Motor', 'specifications': [{'name': 'Capacidad del tanque de combustible (Galones)', 'value': '13,2\r\n'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '13,25/3.000\r\n'}, {'name': 'Motor', 'value': '4 cilindros en línea 8 válvulas\r\n'}, {'name': 'Cilindrada (c.c³)', 'value': '1598.00'}, {'name': 'Potencia (H.P)', 'value': '90/5.500\r\n'}, {'name': 'Velocidad Máxima', 'value': '175'}, {'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 cilindros en línea 8 válvulas\r\n'}, {'name': 'Configuración árbol de levas', 'value': 'SOHC'}, {'name': 'Relación de compresión', 'value': '9,7:1\r\n'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '8.00'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Mecánica'}, {'name': 'Cantidad de cambios adelante', 'value': '5.00'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión delantera', 'value': 'Independiente McPherson\r\n'}, {'name': 'Amortiguadores', 'value': 'Hidráulicos\r\n'}, {'name': 'Suspensión trasera', 'value': 'Semi-Independiente\r\n'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'null'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': ' Discos'}, {'name': 'Tipo de frenos traseros', 'value': 'Campanas'}, {'name': 'Tipo de frenos', 'value': 'Hidráulicos\r\n'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Llanta Delantera', 'value': '185/65'}, {'name': 'Dimensiones Rin', 'value': '15.00'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Peso (kgrs.)', 'value': '1108.00'}, {'name': 'Largo/ancho/alto (mts.)', 'value': '4,020/1,750/1,528\r\n'}, {'name': 'Capacidad de carga', 'value': 'ND'}, {'name': 'Volúmen del baúl (lts)', 'value': '320.00'}, {'name': 'Pasajeros', 'value': '5.00'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Tipo de caja', 'value': 'Mecanica'}, {'name': 'Carrocería', 'value': ' Hatchback'}, {'name': 'Número puertas', 'value': '4'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}, {'name': 'Tipo Dirección', 'value': 'null'}]}]",https://www.carroya.com/vehiculo/usado/renault/sandero/night-and-day/2018/bogota/2044727,"[{'name': 'Capacidad del tanque de combustible (Galones)', 'value': '13,2\r\n'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '13,25/3.000\r\n'}, {'name': 'Motor', 'value': '4 cilindros en línea 8 válvulas\r\n'}, {'name': 'Cilindrada (c.c³)', 'value': '1598.00'}, {'name': 'Potencia (H.P)', 'value': '90/5.500\r\n'}, {'name': 'Velocidad Máxima', 'value': '175'}, {'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 cilindros en línea 8 válvulas\r\n'}, {'name': 'Configuración árbol de levas', 'value': 'SOHC'}, {'name': 'Relación de compresión', 'value': '9,7:1\r\n'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '8.00'}]","[{'name': 'Tipo de transmisión', 'value': 'Mecánica'}, {'name': 'Cantidad de cambios adelante', 'value': '5.00'}]",
117,2035076,usado,Volvo,XC 60,KINETIC 3.0 D5 G-TRONIC 4X4 AUT DIÉSEL,2022-05-16,34533,156900000,2018,Bogotá D.C.,Plateado,3000,Automática,Diesel,[],N/A,,,,N,,,,,N,,3000,,Diesel,[],https://www.carroya.com/vehiculo/usado/volvo/xc-60/kinetic-3.0-d5-g-tronic-4x4-aut-diésel/2018/bogota/2035076,,,4x4
118,2039604,usado,Chevrolet,Sonic,1.6 LT Hatchback Mecanico,2022-05-16,105883,40500000,2015,Cundinamarca,Blanco,1600,Mecánica,Gasolina,[],N/A,,,4,N,Delantera,, Hatchback,,N,,1600,,Gasolina,"[{'autopart': 'Motor', 'specifications': [{'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Relación de compresión', 'value': '10,8:1\r\n'}, {'name': 'Motor', 'value': '4 cilindros en línea, 16 válvulas\r\n'}, {'name': 'Tipo de Alimentación', 'value': 'Multipunto'}, {'name': 'Tipo de Alimentación Combustible', 'value': ' Inyección directa'}, {'name': 'Potencia (H.P)', 'value': '115/6.000\r\n'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 cilindros en línea, 16 válvulas\r\n'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '15,8/4.000\r\n'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Tracción', 'value': 'Delantera'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '16.00'}, {'name': 'Cilindrada (c.c³)', 'value': '1600.00'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '12,15\r\n'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Cantidad de cambios adelante', 'value': '5.00'}, {'name': 'Tipo de transmisión', 'value': 'Mecánica'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión trasera', 'value': 'Eje de torsión\r\n'}, {'name': 'Amortiguadores', 'value': 'Hidráulicos\r\n'}, {'name': 'Suspensión delantera', 'value': 'Independiente McPherson\r\n'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Hidráulica'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos', 'value': 'Hidraúlicos\r\n'}, {'name': 'Tipo de frenos delanteros', 'value': ' Discos'}, {'name': 'Tipo de frenos traseros', 'value': 'Campanas'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Rin', 'value': 'R15'}, {'name': 'Dimensiones Llanta Delantera', 'value': '195/65'}, {'name': 'Material rines', 'value': 'Aluminio'}, {'name': 'Llantas (dimensiones)', 'value': '195/55'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Capacidad de carga', 'value': '360'}, {'name': 'Volúmen del baúl (lts)', 'value': '290'}, {'name': 'Largo/ancho/alto (mts.)', 'value': '4.039/1.735/1.517\r\n'}, {'name': 'Velocidad máxima', 'value': 'ND'}, {'name': 'Pasajeros', 'value': '5.00'}, {'name': 'Peso (kgrs.)', 'value': '1165'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Número puertas', 'value': '4'}, {'name': 'Tipo Dirección', 'value': 'Hidraulica'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}, {'name': 'Tipo de caja', 'value': 'Mecanica'}, {'name': 'Carrocería', 'value': ' Hatchback'}]}]",https://www.carroya.com/vehiculo/usado/chevrolet/sonic/1.6-lt-hatchback-mecanico/2015/chia/2039604,"[{'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Relación de compresión', 'value': '10,8:1\r\n'}, {'name': 'Motor', 'value': '4 cilindros en línea, 16 válvulas\r\n'}, {'name': 'Tipo de Alimentación', 'value': 'Multipunto'}, {'name': 'Tipo de Alimentación Combustible', 'value': ' Inyección directa'}, {'name': 'Potencia (H.P)', 'value': '115/6.000\r\n'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 cilindros en línea, 16 válvulas\r\n'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '15,8/4.000\r\n'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Tracción', 'value': 'Delantera'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '16.00'}, {'name': 'Cilindrada (c.c³)', 'value': '1600.00'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '12,15\r\n'}]","[{'name': 'Cantidad de cambios adelante', 'value': '5.00'}, {'name': 'Tipo de transmisión', 'value': 'Mecánica'}]",
119,2042012,usado,Renault,Logan,Expression,2022-05-16,44437,48900000,2019,Cundinamarca,Plateado,1600,Automática,Gasolina,[],N/A,,,,N,,,,,N,,1600,,Gasolina,[],https://www.carroya.com/vehiculo/usado/renault/logan/expression/2019/chia/2042012,,,
120,2045928,usado,Renault,Duster,2.0 4x2 Trip Advisor,2022-05-16,84036,60900000,2018,Bogotá D.C.,Gris,2000,Mecánica,Gasolina,[],N/A,,,5,N,,, SUV,,N,,2000,,Gasolina,"[{'autopart': 'Motor', 'specifications': [{'name': 'Potencia (H.P)', 'value': '143'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '13.2'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en línea'}, {'name': 'Motor', 'value': 'Delantero transversal a gasolina'}, {'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Relación de compresión', 'value': '11.0:1'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '20.2@4.000'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Inyección Multipunto'}, {'name': 'Cilindrada (c.c³)', 'value': '1998.00'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Cantidad de cambios adelante', 'value': '5.00'}, {'name': 'Tipo de transmisión', 'value': 'Mecánica'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión trasera', 'value': 'Eje flexible en H, ruedas semi-independientes.'}, {'name': 'Amortiguadores', 'value': 'Hidráulicos telescópicos'}, {'name': 'Suspensión delantera', 'value': 'Pseudo McPherson con triangulo inferior, barra estabilizadora, resortes helicoidales y amortiguadores hidráulicos telescópicos.'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Asistida'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos', 'value': 'ABS + REF + AFU'}, {'name': 'Tipo de frenos traseros', 'value': 'Campanas'}, {'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Rin', 'value': '16.00'}, {'name': 'Dimensiones Llanta Delantera', 'value': '215/65'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Largo/ancho/alto (mts.)', 'value': '4.32/1.82/1.62'}, {'name': 'Pasajeros', 'value': '5.00'}, {'name': 'Volúmen del baúl (lts)', 'value': '475.00'}, {'name': 'Peso (kgrs.)', 'value': '1780.00'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Número puertas', 'value': '5'}, {'name': 'Tipo Dirección', 'value': 'Asistida'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}, {'name': 'Tipo de caja', 'value': 'Mecanica'}, {'name': 'Carrocería', 'value': ' SUV'}]}]",https://www.carroya.com/vehiculo/usado/renault/duster/2.0-4x2-trip-advisor/2018/bogota/2045928,"[{'name': 'Potencia (H.P)', 'value': '143'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '13.2'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en línea'}, {'name': 'Motor', 'value': 'Delantero transversal a gasolina'}, {'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Relación de compresión', 'value': '11.0:1'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '20.2@4.000'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Inyección Multipunto'}, {'name': 'Cilindrada (c.c³)', 'value': '1998.00'}]","[{'name': 'Cantidad de cambios adelante', 'value': '5.00'}, {'name': 'Tipo de transmisión', 'value': 'Mecánica'}]",4x2
121,2046298,usado,Suzuki,Swift,Dzire GL,2022-05-16,83098,42000000,2016,Bogotá D.C.,Cafe,1400,Mecánica,Gasolina,[],N/A,,,,N,,,,,N,,1400,,Gasolina,[],https://www.carroya.com/vehiculo/usado/suzuki/swift/dzire-gl/2016/bogota/2046298,,,
122,2040943,usado,Volkswagen,Polo,Highline 1.6,2022-05-16,27459,75900000,2021,Bogotá D.C.,Gris,1600,Mecánica,Gasolina,[],N/A,,,,N,,,,,N,,1600,,Gasolina,[],https://www.carroya.com/vehiculo/usado/volkswagen/polo/highline-1.6/2021/bogota/2040943,,,
123,2046946,usado,Nissan,Frontier,Doble Cabina 3.0 4x4 Turbodiesel,2022-05-16,67380,127700000,2016,Bogotá D.C.,Otro,2500,Automática,Diesel,[],N/A,,,,N,,,,,N,,2500,,Diesel,[],https://www.carroya.com/vehiculo/usado/nissan/frontier/doble-cabina-3.0-4x4-turbodiesel/2016/bogota/2046946,,,4x4
