,Car id,Brand,Condition,Version,Kilometers,Price,Year,City,Color,Cylindrical,Box type,Fuel,Accessories,Seller comment,Main features,Technical details,Url
172,2038633,Renault Duster,usado,,54000,63900000,2018,Bogotá D.C.,Plateado,1600,Mecánica,Gasolina,['Radio'],N/A,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1600'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[],https://www.carroya.com/vehiculo/usado/renault/duster/2018/bogota/2038633
173,2045308,Nissan Versa,usado,,66500,46900000,2017,Bogotá D.C.,Gris,1600,Mecánica,Gasolina,[],N/A,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1600'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[],https://www.carroya.com/vehiculo/usado/nissan/versa/2017/bogota/2045308
174,2045909,KIA Picanto,usado,Vibrant 1.2 Hatchback Manual,2000,50500000,2022,Bogotá D.C.,Blanco,1250,Mecánica,Gasolina,[],"Concesionario Autos Bogotá. MAS DE 20 AÑOS EN EL MERCADO.

COMPRE Y VENDA SU VEHÍCULO FÁCIL, RÁPIDO Y SEGURO.
RECIBIMOS SU VEHÍCULO DE MAYOR O MENOR VALOR.

COMODO, PRACTICO Y ELEGANTE
KIA PICANTO VIBRANT

UNICO DUEÑO.

CILINDRAJE 1700CC,
CAJA MECANICA,
MODELO 2022,
4 BOLSAS DE AIRE,
FRENOS ABS,
CAMARA DE REVERSA,
AIRE ACONDICIONADO,
VIDRIOS ELECTRICOS,
BLOQUEO CENTRAL,
COJINERIA EN TELA,
BLOQUEO CENTRAL,
PINTURA AL 100%
KILOMETRAJE 2.000KM

TODOS NUESTROS VEHICULOS CUENTAN CON PERITAJE DE AUTOMAS.

FINANCIAMOS HASTA EL 100% SEGUN PERFIL DEL CLIENTE.
CERCA AL CENTRO COMERCIAL BULEVAR NIZA.

SU CONCESIONARIO DE CONFIANZA.","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '5'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ' Hatchback'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1250'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Inyección Multipunto'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en línea'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '12.4@4000'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Potencia (H.P)', 'value': '83'}, {'name': 'Cilindrada (c.c³)', 'value': '1248.00'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '9.2'}, {'name': 'Motor', 'value': '1.25L DOHC 16V'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Mecánica'}, {'name': 'Cantidad de cambios adelante', 'value': '4.00'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión trasera', 'value': 'Semi-independiente, eje de torsión y resortes accionados por gas'}, {'name': 'Suspensión delantera', 'value': 'Independiente Tipo McPherson con barra estabilizadora'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Asistida Eléctricamente'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos', 'value': 'Hidráulicos con circuito independiente en diagonal servoasistidos.'}, {'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Tambor'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Llanta Delantera', 'value': '185/55'}, {'name': 'Dimensiones Rin', 'value': '15.00'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Peso (kgrs.)', 'value': '894.00'}, {'name': 'Largo/ancho/alto (mts.)', 'value': '3.59/1.59/1.49'}, {'name': 'Pasajeros', 'value': '5.00'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Tipo Dirección', 'value': 'Asistencia Eléctrica'}, {'name': 'Tipo de caja', 'value': 'Automatica'}, {'name': 'Carrocería', 'value': ' Hatchback'}, {'name': 'Número puertas', 'value': '5'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}]}]",https://www.carroya.com/vehiculo/usado/kia/picanto/vibrant-1.2-hatchback-manual/2022/bogota/2045909
175,2045140,Nissan X-Trail,usado,,113000,56900000,2013,Bogotá D.C.,Otro,2400,Automática,Gasolina,[],4X4,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '2400'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[],https://www.carroya.com/vehiculo/usado/nissan/x-trail/2013/bogota/2045140
176,2047542,Hyundai Accent,usado,Vision GLS 1.6 16V 4 Puertas Full equipo Automatico,47400,45500000,2015,Bogotá D.C.,Plateado,1591,Automática,Gasolina,"['Air Bag pasajero', ' Air Bag piloto', ' Aire acondicionado', ' Alarma', ' Bloqueo central', ' Dirección hidráulica', ' Exploradoras', ' Limpiabrisas trasero', ' Radio', ' Vidrios eléctricos', ' Sensor de reversa', ' Cámara de reversa', ' Bluetooth', ' Airbags 2', ' Android Auto']","Vehículo cuenta con 2 AIRBAGS, Radio Táctil, Cámara de Reversa y Rines de Lujo","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1591'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[],https://www.carroya.com/vehiculo/usado/hyundai/accent/vision-gls-1.6-16v-4-puertas-full-equipo-automatico/2015/bogota/2047542
177,2047243,Mazda 3,usado,Skyactiv Prime Sedan Aut,36308,75000000,2018,Bogotá D.C.,Rojo,2000,Automática,Gasolina,"['Aire acondicionado', ' Alarma', ' Bloqueo central', ' Exploradoras', ' Radio', ' Radio MP3', ' Rines de lujo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Cámara de reversa', ' Bluetooth', ' Sillas eléctricas', ' Espejos eléctricos', ' Techo Panoramico', ' Sensores Delanteros', ' Cámara Frontal', ' Velocidad Crucero', ' Airbags 6', ' Copas De Lujo', ' Control Descenso', ' Android Auto']","2 AÑOS DE GARANTIA,FINANCIACION","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': 'null'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': 'null'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '2000'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Orientación', 'value': 'null'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Configuración árbol de levas', 'value': 'null'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'null'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'null'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'null'}, {'name': 'Tipo de frenos traseros', 'value': 'null'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Número puertas', 'value': 'null'}, {'name': 'Tipo Dirección', 'value': 'null'}, {'name': 'Tipo de combustible', 'value': 'null'}, {'name': 'Tipo de caja', 'value': 'null'}, {'name': 'Carrocería', 'value': 'null'}]}]",https://www.carroya.com/vehiculo/usado/mazda/3/skyactiv-prime-sedan-aut/2018/bogota/2047243
178,2046523,Chevrolet Blazer 4x4,usado,Automatica,40125,150000000,2019,Bogotá D.C.,Plateado,3600,Automática,Gasolina,"['Aire acondicionado', ' Alarma', ' Antena eléctrica', ' Bloqueo central', ' Exploradoras', ' Limpiabrisas trasero', ' Radio', ' Radio MP3', ' Techo Corredizo', ' Rines de lujo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Sensor de reversa', ' Cámara de reversa', ' Bluetooth', ' GPS', ' Sillas eléctricas', ' Espejos eléctricos', ' Aire Acondicionado Bizona', ' Techo Panoramico', ' Calefacción en Sillas', ' Sensores Delanteros', ' Cámara Frontal', ' Velocidad Crucero', ' Limitador Velocidad', ' Airbags 6', ' Copas De Lujo', ' Parqueo Automático', ' Control De Ascenso', ' Control Descenso', ' Sensor Punto Ciego', ' Android Auto', ' Apple Car Play']",2 AÑOS DE GARANTIA 100%FINANCIACIÓN,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '3600'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[],https://www.carroya.com/vehiculo/usado/chevrolet/blazer-4x4/automatica/2019/bogota/2046523
179,2046953,Ford Ecosport,usado,2.0 S 4x2 Automatica,25223,78000000,2019,Bogotá D.C.,Azul,2000,Automática,Gasolina,"['Aire acondicionado', ' Alarma', ' Bloqueo central', ' Exploradoras', ' Limpiabrisas trasero', ' Radio', ' Rines de lujo', ' Vidrios eléctricos', ' Cámara de reversa', ' GPS', ' Espejos eléctricos', ' Sensores Delanteros', ' Airbags 4', ' Copas De Lujo', ' Control De Ascenso', ' Apple Car Play']",2 AÑOS DE GARANTÍA 100% FINANCIACIÓN,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '2000'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[],https://www.carroya.com/vehiculo/usado/ford/ecosport/2.0-s-4x2-automatica/2019/bogota/2046953
180,2039202,Volkswagen Nivus,usado,Highline 1.0 Suv Automatico,1200,92000000,2021,Bogotá D.C.,Plateado,1200,Automática,Gasolina,[],"Nivus Hihgline 1.0. EXCELENTE estado. Con menos de 1000 km.

","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '5'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ' Camperos y camionetas'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1200'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Cantidad de válvulas por cilindro', 'value': '3.00'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Configuración árbol de levas', 'value': 'null'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '200 / 2.000 - 3.500'}, {'name': 'Potencia (H.P)', 'value': '114 / 5.500'}, {'name': 'Cilindrada (c.c³)', 'value': '999.00'}, {'name': 'Orientación', 'value': 'null'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Cantidad de cambios adelante', 'value': '6.00'}, {'name': 'Tipo de transmisión', 'value': 'Automática'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión trasera', 'value': 'Semi-Independiente'}, {'name': 'Suspensión delantera', 'value': 'Independiente McPherson'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Asistida Eléctricamente'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': ' Discos'}, {'name': 'Tipo de frenos traseros', 'value': 'Discos sólidos'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Llanta Delantera', 'value': '205/55'}, {'name': 'Dimensiones Rin', 'value': '17.00'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Largo/ancho/alto (mts.)', 'value': '4.266/1.757/1.525'}, {'name': 'Pasajeros', 'value': '5.00'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Carrocería', 'value': ' Camperos y camionetas'}, {'name': 'Número puertas', 'value': '5'}, {'name': 'Tipo Dirección', 'value': 'Asistencia Eléctrica'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}, {'name': 'Tipo de caja', 'value': 'Automatica'}]}]",https://www.carroya.com/vehiculo/usado/volkswagen/nivus/highline-1.0-suv-automatico/2021/bogota/2039202
181,2045591,Volkswagen Gol,usado,Trendline 1.6 Hatchback Manual,36470,45000000,2020,Bogotá D.C.,Negro,1600,Mecánica,Gasolina,"['Air Bag piloto', ' Aire acondicionado', ' Alarma', ' Bloqueo central', ' Exploradoras', ' Radio', ' Radio MP3', ' Rines de lujo', ' Vidrios eléctricos', ' Cámara de reversa', ' Bluetooth', ' Aire Acondicionado Bizona', ' Airbags 2', ' Copas De Lujo', ' Android Auto']",Financiación 100%,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '5'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ' Hatchback'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1600'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Capacidad del tanque de combustible (Galones)', 'value': '14,5'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '14,6/2.500\r\n'}, {'name': 'Motor', 'value': 'Delantero transversal a gasolina'}, {'name': 'Cilindrada (c.c³)', 'value': '1598.00'}, {'name': 'Potencia (H.P)', 'value': '99/5.250'}, {'name': 'Velocidad Máxima', 'value': '186'}, {'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Inyección Multipunto'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en línea\r\n'}, {'name': 'Configuración árbol de levas', 'value': 'null'}, {'name': 'Relación de compresión', 'value': '10,8:1\r\n'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '2.00'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Mecánica'}, {'name': 'Cantidad de cambios adelante', 'value': '5.00'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión delantera', 'value': 'Independiente tipo Mc. Pherson con barra estabilizadora'}, {'name': 'Amortiguadores', 'value': 'Hidráulicos'}, {'name': 'Suspensión trasera', 'value': 'Eje de brazos interconectados con barra estabilizadora\r\n'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Asistida Hidráulicamente'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Tambor'}, {'name': 'Tipo de frenos', 'value': 'Hidráulicos\r\n'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Llanta Delantera', 'value': '175/70'}, {'name': 'Dimensiones Rin', 'value': '14.00'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Peso (kgrs.)', 'value': '944.00'}, {'name': 'Largo/ancho/alto (mts.)', 'value': '3,89/1,65/1,46\r\n'}, {'name': 'Capacidad de carga', 'value': 'ND'}, {'name': 'Volúmen del baúl (lts)', 'value': '285.00'}, {'name': 'Pasajeros', 'value': '5.00'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Tipo de caja', 'value': 'Mecanica'}, {'name': 'Carrocería', 'value': ' Hatchback'}, {'name': 'Número puertas', 'value': '5'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}, {'name': 'Tipo Dirección', 'value': ' Asistencia Hidráulica'}]}]",https://www.carroya.com/vehiculo/usado/volkswagen/gol/trendline-1.6-hatchback-manual/2020/bogota/2045591
182,2047687,MG GT,usado,1.5 MT,24500,47000000,2019,Bogotá D.C.,Rojo,15,Mecánica,Gasolina,"['Air Bag pasajero', ' Aire acondicionado', ' Bloqueo central', ' Radio', ' Radio MP3', ' Vidrios eléctricos', ' Sensor de reversa', ' Cámara de reversa', ' Bluetooth', ' Espejos eléctricos']",,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '5'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': 'Sedán'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '15'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Potencia (H.P)', 'value': '1077 (6000 rpm)'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '14.5'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en linea'}, {'name': 'Orientación', 'value': 'null'}, {'name': 'Configuración árbol de levas', 'value': 'SOHC'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '13.7'}, {'name': 'Velocidad Máxima', 'value': '180 Km/h'}, {'name': 'Motor', 'value': 'Inyección Multipunto.'}, {'name': 'Cilindrada (c.c³)', 'value': '1498.00'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Mecánica'}, {'name': 'Cantidad de cambios adelante', 'value': '5.00'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión delantera', 'value': 'Sistema Macperson.'}, {'name': 'Suspensión trasera', 'value': 'Barra de torsión en H.'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Asistida Eléctricamente'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'Discos sólidos'}, {'name': 'Tipo de frenos traseros', 'value': 'Discos sólidos'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Llanta Delantera', 'value': '205/55'}, {'name': 'Dimensiones Rin', 'value': '16.00'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Volúmen del baúl (lts)', 'value': '485.00'}, {'name': 'Peso (kgrs.)', 'value': '1245.00'}, {'name': 'Pasajeros', 'value': '5.00'}, {'name': 'Largo/ancho/alto (mts.)', 'value': '4.6/1.871.4'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Número puertas', 'value': '5'}, {'name': 'Tipo Dirección', 'value': 'Asistencia Eléctrica'}, {'name': 'Tipo de caja', 'value': 'Mecanica'}, {'name': 'Carrocería', 'value': 'Sedán'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}]}]",https://www.carroya.com/vehiculo/usado/mg/gt/1.5-mt/2019/bogota/2047687
183,2042514,Chevrolet Colorado,usado,2.8 High Country Diesel 4x4 Automatica,12094,180000000,2022,Bogotá D.C.,Negro,2800,Automática,Diesel,"['Aire acondicionado', ' Bloqueo central', ' Exploradoras', ' Limpiabrisas trasero', ' Radio', ' Rines de lujo', ' Vidrios eléctricos', ' Sensor de reversa', ' Cámara de reversa', ' Bluetooth', ' GPS', ' Espejos eléctricos', ' Velocidad Crucero', ' Limitador Velocidad', ' Airbags 2', ' Control De Ascenso', ' Control Descenso', ' Android Auto']",N/A,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '4'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ' Carga'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '2800'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Diesel'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Orientación', 'value': 'null'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Inyección Directa'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en linea'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Relación de compresión', 'value': '16.5:1'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '50/2000rpm'}, {'name': 'Cilindrada (c.c³)', 'value': '2800.00'}, {'name': 'Potencia (H.P)', 'value': '197'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '20'}, {'name': 'Motor', 'value': 'Inyección directa Common Rail'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Automática'}, {'name': 'Cantidad de cambios adelante', 'value': '6.00'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Asistida Eléctricamente'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos', 'value': 'Frenos ABS + EBD'}, {'name': 'Tipo de frenos delanteros', 'value': 'null'}, {'name': 'Tipo de frenos traseros', 'value': 'null'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Rin', 'value': '20.00'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Volúmen del baúl (lts)', 'value': '1061.00'}, {'name': 'Largo/ancho/alto (mts.)', 'value': '5.3/2.1/1.7'}, {'name': 'Peso (kgrs.)', 'value': '2026.00'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Tipo Dirección', 'value': 'Asistencia Eléctrica'}, {'name': 'Tipo de combustible', 'value': 'Diesel'}, {'name': 'Carrocería', 'value': ' Carga'}, {'name': 'Tipo de caja', 'value': 'Automatica'}, {'name': 'Número puertas', 'value': '4'}]}]",https://www.carroya.com/vehiculo/usado/chevrolet/colorado/2.8-high-country-diesel-4x4-automatica/2022/bogota/2042514
184,2042508,Chevrolet Equinox,usado,1.5 Turbo Premier,44690,110000000,2019,Bogotá D.C.,Rojo,1500,Secuencial,Gasolina,"['Aire acondicionado', ' Antena eléctrica', ' Bloqueo central', ' Exploradoras', ' Limpiabrisas trasero', ' Radio', ' Techo Corredizo', ' Rines de lujo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Sensor de reversa', ' GPS', ' Sillas eléctricas', ' Espejos eléctricos', ' Techo Panoramico', ' Sensores Delanteros', ' Velocidad Crucero', ' Limitador Velocidad', ' Airbags 6', ' Copas De Lujo', ' Sensor Punto Ciego', ' Android Auto']",DAMOS DOS AÑOS DE GARANTIA Y FINANCIAMOS,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': 'null'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': 'null'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1500'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Motor', 'value': 's'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Cilindrada (c.c³)', 'value': '530.00'}, {'name': 'Orientación', 'value': 'null'}, {'name': 'Potencia (H.P)', 'value': 'o'}, {'name': 'Configuración árbol de levas', 'value': 'null'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': 'e'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'null'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'null'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'null'}, {'name': 'Tipo de frenos traseros', 'value': 'null'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Número puertas', 'value': 'null'}, {'name': 'Tipo Dirección', 'value': 'null'}, {'name': 'Tipo de combustible', 'value': 'null'}, {'name': 'Tipo de caja', 'value': 'null'}, {'name': 'Carrocería', 'value': 'null'}]}]",https://www.carroya.com/vehiculo/usado/chevrolet/equinox/1.5-turbo-premier/2019/bogota/2042508
