,Car id,Brand info,Price,City,Description,make,model,variant,year,mileage,condition,fuel,color,vehicletransmission,doors,Drive train
117,1115652384,2022 ( lista para traspaso) rines 22 . Cojineria en cuero.,$ 218.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007003', 'ADMIN_LEVEL_1_name': 'Atlántico', 'ADMIN_LEVEL_3_id': '4069245', 'ADMIN_LEVEL_3_name': 'Barranquilla', 'SUBLOCALITY_LEVEL_1_id': '5301469', 'SUBLOCALITY_LEVEL_1_name': 'Boston'}",2.4 diesel .,TOYOTA,FORTUNER,SW4 Street 2.4L TD 147HP AT 7psj 4X2,2022,2.300 km,Usado,Diesel,Plateado,Automática,5,4x2
118,1115652378,Chevrolet optra lt 1.8 azul,$ 22.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300108', 'ADMIN_LEVEL_3_name': 'Ciudad Bolívar', 'SUBLOCALITY_LEVEL_1_id': '5304715', 'SUBLOCALITY_LEVEL_1_name': 'Rincón De La Valvanera'}",Chevrolet optra lt 1.8 azul hatchback 90.500 km. Se encuentra en Bogotá. Precio fijo. Por favor pregunte solo si tiene la intención de comprar. Muchas gracias.,CHEVROLET,OPTRA HATCHBACK,1.8L,2009,90.500 km,Usado,Gasolina,Azul,Mecánica,5,
119,1115652372,Vendo Renault symbol expresión,$ 18.500.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300104', 'ADMIN_LEVEL_3_name': 'Barrios Unidos', 'SUBLOCALITY_LEVEL_1_id': '5304041', 'SUBLOCALITY_LEVEL_1_name': 'Santa Sofía'}","Vendo Renault expresión 1.4, automático, en excelentes condiciones, vidrios polarizados, radio pantalla Bluetooth, Android, cámara de reversa, llantas 70% interior como nuevo, placa impar.",RENAULT,SYMBOL FI,Expression AT 1.4L 16V AA,2007,118.000 km,Usado,Gasolina,Gris,Automática,4,
120,1114566874,MAZDA CX-5 TOURING AT MOD 2020,$ 115.900.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007005', 'ADMIN_LEVEL_1_name': 'Norte de Santander', 'ADMIN_LEVEL_3_id': '4069313', 'ADMIN_LEVEL_3_name': 'Cúcuta', 'SUBLOCALITY_LEVEL_1_id': '5307634', 'SUBLOCALITY_LEVEL_1_name': 'Terranova'}","INFORMACIÓN ADICIONAL:
• Excelente estado de conservación
• Placa par de Villa del Rosario
• SOAT hasta el 27 de junio del 2022
• Unico Dueño


Se gestiona su credito bancario 
Se recibe vehiculo de menor valor

Ejecutiva comercial Claudia Garzon",MAZDA,CX5,FL Touring AT 2.5L 188HP TC CR RA17,2020,38.209 km,Usado,Gasolina,Blanco,Automática,4,
121,1115624306,Kia New Rio 2019,$ 58.800.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007001', 'ADMIN_LEVEL_1_name': 'Valle del Cauca', 'ADMIN_LEVEL_3_id': '4069078', 'ADMIN_LEVEL_3_name': 'Cali', 'SUBLOCALITY_LEVEL_1_id': '5303716', 'SUBLOCALITY_LEVEL_1_name': 'El Limonar'}","Kia New Río Vibrant 
Modelo 2019 
Aire acondicionando 
V eléctricos en 4 puertas 
Espejos retrovisores eléctricos 
Rines de lujo 
Doble Airbag 
Frenos abs 
Comando de radio al timón 
Caja mecánica de 6 velocidades 
Cámara de reversa 
Dirección electroasistida
Alarma 
Bloqueo central 
Llantas nuevas 
Pantalla flotante 
Cámara de reversa 
Comando de radio al timón 
44.000 km 
Impecable estado 
Soat 30 nov 2022 
58.800.000",KIA,RIO SEDAN,Emotion AT 1.4L RA15,2019,44.000 km,Usado,Gasolina,Blanco,Mecánica,4,
122,1115502064,Ford fiesta se mecanico 2015,$ 40.500.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007007', 'ADMIN_LEVEL_1_name': 'Risaralda', 'ADMIN_LEVEL_3_id': '4069440', 'ADMIN_LEVEL_3_name': 'Pereira', 'SUBLOCALITY_LEVEL_1_id': '5302474', 'SUBLOCALITY_LEVEL_1_name': 'San Francisco'}","Automotores el progreso tiene para ti:

Ford fiesta se
Modelo 2015
Motor 1.6 cc gasolina 
Trasmisión manual 
72 mil km
6 airbag 
Comandos en él timon 
Vidrios eléctricos 
Espejos retrovisores eléctricos 
Placa terminada en 2",FORD,FIESTA,"Sportback SE MT 1.6L RA 15"" 4P 4X2",2015,72.000 km,Usado,Gasolina,Gris,Mecánica,5,4x2
123,1115586584,BMW X1 2.0 DIESEL 2010,$ 52.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007006', 'ADMIN_LEVEL_1_name': 'Santander', 'ADMIN_LEVEL_3_id': '4069353', 'ADMIN_LEVEL_3_name': 'Bucaramanga', 'SUBLOCALITY_LEVEL_1_id': '5302665', 'SUBLOCALITY_LEVEL_1_name': 'Jardín'}","BMW X1 Drive 
Modelo : 2010 
Motor : 2.000 Turbo / 4x4 Diésel 
Kilometraje : 158.000 Kms 
Color : Azul metalizado 
Excelente estado / Documentos al día / dos dueños",BMW,X1,E84 xDrive20d TP 2.0L DSL 177HP 4X4,2010,158.000 km,Usado,Diesel,Azul,Automática,5,4x4
124,1115652362,SE VENDE CARRO HYUNDAI I25 MODELO 2016,$ 42.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300118', 'ADMIN_LEVEL_3_name': 'Teusaquillo', 'SUBLOCALITY_LEVEL_1_id': '5306966', 'SUBLOCALITY_LEVEL_1_name': 'Centro Administrativo Occidental - Can'}","Se vende Carro Hyundai I25 hatchback modelo 2016 color gris perla con 65.600km, rines de lujo, vidrios eléctricos, retrovisores eléctricos, cámara de reversa, radio táctil, llantas nuevas, Soat vence en Mayo de 2023, tecnomecanica hasta Agosto de 2022.
No tiene aire acondicionado.",HYUNDAI,I25 ACCENT,Otros,2016,65.600 km,Usado,Gasolina,Gris,,5,
125,1115652347,Renault Logan dinámic 2016/83.000 kms.,$ 31.800.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007001', 'ADMIN_LEVEL_1_name': 'Valle del Cauca', 'ADMIN_LEVEL_3_id': '4069078', 'ADMIN_LEVEL_3_name': 'Cali', 'SUBLOCALITY_LEVEL_1_id': '5303766', 'SUBLOCALITY_LEVEL_1_name': 'La Cascada'}","Renault Logan dinámic 2016/83.000 kms. Aire acondicionado, 4 v.e. dirección hidráulica, retrovisores eléctricos, abs, airbags, excelente estado placas buga",RENAULT,LOGAN,"Dynamique MT 1.6L 8V AA 2AB ABS EE 4VE RA 15"" 4X2",2016,83.000 km,Usado,Gasolina,Gris,Mecánica,4,4x2
126,1115652321,VENDO SUZUKI SWIFT 2019,$ 42.500.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007003', 'ADMIN_LEVEL_1_name': 'Atlántico', 'ADMIN_LEVEL_3_id': '4069245', 'ADMIN_LEVEL_3_name': 'Barranquilla', 'SUBLOCALITY_LEVEL_1_id': '5301619', 'SUBLOCALITY_LEVEL_1_name': 'Villa Carolina'}","Suzuki swift 2019
48.000km 
Luces led y pantalla dvd Android 
Llantas nuevas 
Cojíneria en cuero de lujo",SUZUKI,SWIFT,"Dzire MT 1.2L RA 15"" 4P IND 4X2",2019,48.000 km,Usado,Gasolina,Plateado,Mecánica,4,4x2
127,1115652317,Vendo mazda precio negociable,$ 32.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007002', 'ADMIN_LEVEL_1_name': 'Antioquia', 'ADMIN_LEVEL_3_id': '4069120', 'ADMIN_LEVEL_3_name': 'Medellín', 'SUBLOCALITY_LEVEL_1_id': '5301240', 'SUBLOCALITY_LEVEL_1_name': 'Centro Administrativo'}",Vendo Mazda en muy buen estado,MAZDA,B2200,B2200 MT 2.2L 4X2,1996,55.000 km,Usado,Gasolina y Gas,Rojo,Mecánica,2,4x2
128,1115652304,Kia Picanto Xtreme SPORT .,$ 31.500.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007012', 'ADMIN_LEVEL_1_name': 'Caldas', 'ADMIN_LEVEL_3_id': '4069632', 'ADMIN_LEVEL_3_name': 'Manizales', 'SUBLOCALITY_LEVEL_1_id': '5301682', 'SUBLOCALITY_LEVEL_1_name': 'Fundadores'}",FULL equipo,KIA,PICANTO,1.25L 2AB ABS AA RC13,2012,130.000 km,Usado,Gasolina,Gris,Mecánica,5,
129,1115652295,VENDO FOR F150 4*4,$ 42.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300117', 'ADMIN_LEVEL_3_name': 'Suba', 'SUBLOCALITY_LEVEL_1_id': '5306531', 'SUBLOCALITY_LEVEL_1_name': 'Niza Norte - Ocales De Niza'}",FOR F150 AUTOMÁTICA DOBLE Y MAJO DIRECCIÓN HIDRÁULICA VIDRIOS Y ESPEJOS ELÉCTRICOS MOTOR 5800CC MOD 93 PRECIO NEGOCIABLE,FORD,F150,XL AT 5.8L 210HP SA PU VEN 4X4,1993,211.000 km,Usado,Gasolina y Gas,Blanco,,2,4x4
130,1115652294,Vendo Chevrolet Tracker excelente estado,$ 63.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300110', 'ADMIN_LEVEL_3_name': 'Fontibón', 'SUBLOCALITY_LEVEL_1_id': '5305181', 'SUBLOCALITY_LEVEL_1_name': 'Torres De Modelia'}","Vendo Chevrolet Tracker,  nuevecita con poco uso, con techo corredizo",CHEVROLET,TRACKER,LT TP 1.8L 6AB CT 5P 4X2,2017,26.000 km,Usado,Gasolina,Anaranjado,Automática,4,4x2
131,1115652269,Renault Logan Dynamic,$ 31.700.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300120', 'ADMIN_LEVEL_3_name': 'Usaquén', 'SUBLOCALITY_LEVEL_1_id': '5307092', 'SUBLOCALITY_LEVEL_1_name': 'Cedro Narváez'}","Renault Logan Dynamic, el más full equipo de todos.
4 Vidrios eléctricos, espejos eléctricos, doble air bag conductor y pasajero.
Aire acondicionado, bloqueo central, ABS, comandos radio en el timón.
Rines de lujo, radio Bluetooth, apoya cabezas traseros, cinturones graduables en altura, exploradoras, silla conductor graduable en altura, placas de Bogotá.
Papeles al día , impuesto 2022 pagos, listo para transpaso.",RENAULT,LOGAN,"Dynamique MT 1.6L 8V AA 2AB ABS EE 4VE RA 15"" 4X2",2014,106.000 km,Usado,Gasolina,Gris,Mecánica,4,4x2
132,1114342702,Hermoso dodge dart,$ 10.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007009', 'ADMIN_LEVEL_1_name': 'Tolima', 'ADMIN_LEVEL_3_id': '4069484', 'ADMIN_LEVEL_3_name': 'Ibagué', 'SUBLOCALITY_LEVEL_1_id': '5303376', 'SUBLOCALITY_LEVEL_1_name': 'Montemadero'}",Dodge dart modelo 79 tiene seguro tecno e impuestos al dia .sin traspaso.que hay para cambiar,DODGE,Dart,Otros,1979,230.000 km,Usado,Gasolina,Gris,Mecánica,4,
133,1115652222,Toyota Hilux,$ 98.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300111', 'ADMIN_LEVEL_3_name': 'Kennedy', 'SUBLOCALITY_LEVEL_1_id': '5305439', 'SUBLOCALITY_LEVEL_1_name': 'Marsella'}","TOYOTA HILUX 
Modelo 2014
MORTOR 2.5 DIÉSEL 
4x4 
Llantas nuevas  
108 km 
Vidrios eléctricos 
Radio pantalla cabeceros 
Peritable asegurable 
Excelentes condiciones 
Mantenimientos recién hechos 
Papeles al día lista para traspaso
VENDO O PERMUTO",TOYOTA,HILUX,IMV MT 2.5L TD 100HP AA 2AB ABS DC 4X4,2014,113.000 km,Usado,Diesel,Blanco,Mecánica,4,4x4
134,1115652195,Chevrolet Aveo  Emotion 2010,$ 23.800.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007007', 'ADMIN_LEVEL_1_name': 'Risaralda', 'ADMIN_LEVEL_3_id': '4069440', 'ADMIN_LEVEL_3_name': 'Pereira', 'SUBLOCALITY_LEVEL_1_id': '5302221', 'SUBLOCALITY_LEVEL_1_name': 'El Palmar'}","Se vende chevrolet Aveo Emotion 2010 en buen estado, 3 dueño, SOAT Y TECNO hasta diciembre del 2022.",CHEVROLET,AVEO EMOTION,Otros,2010,135.000 km,Usado,Gasolina,Azul,Mecánica,5,
135,1115652184,Renault Stepway Modelo 2011,$ 34.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007014', 'ADMIN_LEVEL_1_name': 'Cundinamarca', 'ADMIN_LEVEL_3_id': '4069694', 'ADMIN_LEVEL_3_name': 'Funza', 'SUBLOCALITY_LEVEL_1_id': '5308560', 'SUBLOCALITY_LEVEL_1_name': 'Hato Casa Blanca'}","Stepway, con poco kilometraje, vidrios eléctricos x 4, aire acondicionado, interior en muy buen estado.",RENAULT,STEPWAY,MT 1.6L 16V 2AB BT 4X2,2011,69.000 km,Usado,Gasolina,Beige,Mecánica,5,4x2
136,1115652166,Camioneta en buen estado,$ 41.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007014', 'ADMIN_LEVEL_1_name': 'Cundinamarca', 'ADMIN_LEVEL_3_id': '4069688', 'ADMIN_LEVEL_3_name': 'Soacha', 'SUBLOCALITY_LEVEL_1_id': '5308645', 'SUBLOCALITY_LEVEL_1_name': 'Arco Iris'}",Camioneta en buen estado soat y  técno hasta diciembre,FORD,ECOSPORT,"FL SE MT 2.0L 4VE RA 15"" 4X2",2013,110.000 km,Usado,Gasolina,Negro,Mecánica,5,4x2
137,1115652143,Carro deportivo,$ 39.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300111', 'ADMIN_LEVEL_3_name': 'Kennedy', 'SUBLOCALITY_LEVEL_1_id': '5305439', 'SUBLOCALITY_LEVEL_1_name': 'Marsella'}","KIA KOUP 
MOTOR 1.6 
Mecanico 
Papeles al día listo para traspaso 
Body kit 
Rines 18 
Llantas nuevas 
Radio pantalla 
Spoiler 
Luces led 
Excelentes condiciones",KIA,Cerato Koup,Otros,2011,130.000 km,Usado,Gasolina,Negro,Mecánica,2,
138,1115652142,Vendo renault kwid,$ 36.500.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007003', 'ADMIN_LEVEL_1_name': 'Atlántico', 'ADMIN_LEVEL_3_id': '4069245', 'ADMIN_LEVEL_3_name': 'Barranquilla', 'SUBLOCALITY_LEVEL_1_id': '5301505', 'SUBLOCALITY_LEVEL_1_name': 'El Recreo'}",Vendo Renault Kwid mod 2020 airbags 4 frenos Abs dirección electrónica,RENAULT,KWID,Zen 1.0L MT DA RC 5P 4X2,2020,51.000 km,Usado,Gasolina,Plateado,Mecánica,5,4x2
139,1115652138,Sandero 2016,$ 36.500.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007006', 'ADMIN_LEVEL_1_name': 'Santander', 'ADMIN_LEVEL_3_id': '4069356', 'ADMIN_LEVEL_3_name': 'Girón', 'SUBLOCALITY_LEVEL_1_id': '5303101', 'SUBLOCALITY_LEVEL_1_name': 'Villa Isla'}","Sandero 2016 polarizado, alarma, exploradoras, parrilla",RENAULT,SANDERO,Authentique MT 1.6L 8V AA 4X2,2016,180.000 km,Usado,Gasolina,Plateado,Mecánica,5,4x2
140,1115052774,Kia Rio Stylus modelo 2016.,$ 31.900.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007001', 'ADMIN_LEVEL_1_name': 'Valle del Cauca', 'ADMIN_LEVEL_3_id': '4069078', 'ADMIN_LEVEL_3_name': 'Cali', 'SUBLOCALITY_LEVEL_1_id': '5303773', 'SUBLOCALITY_LEVEL_1_name': 'La Hacienda'}","¡Somos UsadosOnline, especialistas en Compra y Venta de vehículos usados!

 ¿Por qué comprar en UsadosOnline?

Nuestros vehículos están REACONDICIONADOS, esto significa que hemos mejorado por mucho la condición del carro desde que lo compramos hasta que lo ponemos en venta, para que tengas siempre un carro en condiciones de un Seminuevo.

Además, te ofrecemos 1 AÑO DE GARANTIA o 20.000 Kms, para que tu decisión de comprar tu Seminuevo, ¡sea más fácil!

 En UsadosOnline, todos nuestros vehículos se encuentran con traspaso cerrado a nombre de nuestra empresa, no trabajamos con TRASPASOS ABIERTOS. Así podrás hacer una compra con mayor tranquilidad y sentirte más seguro.

Para hacerte la vida más fácil, recibimos tus pagos en consignación, transferencia o PSE. Además, recibimos tarjetas de crédito, ¡te enviaremos un Link de pago para que lo hagas desde tu teléfono!

DOCUMENTACION Y TRAMITE: Tendremos la documentación lista para tomar tu firma para cuando llegues a nuestra sede. En el caso de tratarse de una placa de Cali, haremos el traspaso en 24 Hrs Hábiles. En el caso de otras ciudades, dependerá de cada secretaria de tránsito, sin embargo, haremos un seguimiento permanente.",KIA,RIO SEDAN,Stylus 1.5L AA,2016,110.000 km,Usado,Gasolina,Gris,Mecánica,4,
141,1115088843,KIA SELTOS ZENITH 2023,$ 115.990.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300117', 'ADMIN_LEVEL_3_name': 'Suba', 'SUBLOCALITY_LEVEL_1_id': '5306602', 'SUBLOCALITY_LEVEL_1_name': 'Potosí Sector I'}","CONTAMOS CON LA MEJOR GARANTIA DEL MERCADO 7 AÑOS O 150 MIL KILOMETROS.

Motor 1.6L con 121 hp de potencia y 151 Nm de torque, Transmisión automática de 6 velocidades, Dirección MPDS (asistida eléctricamente), Rin 17"" de lujo bitono - llantas 205 / 45 R17, ABS (Sistema antibloqueo de freno), Freno de Disco en las 4 Ruedas, Apertura de, Puertas por A proximidad, 6 Airbags, Delanteros para piloto y copiloto, cortina y laterales, Cámara de visión trasera, Bloqueo central, SunRoof, Control automático de, luces (Auto light), Sistema de anclaje para, silla de niños (Isofix), Eleva vidrios eléctricos delanteros y traseros y para el conductor adicionalmente, Volante ajustable en altura y profundidad, Acabados interiores y, exteriores en negro brillante, Asiento, conductor con ajuste manual en altura, Clúster 3.5"" LCD con computador a abordo, Controles de audio en el volante, Centro de Entretenimiento con pantalla de 8 pulgadas, Conectividad Apple Car Play - Android Auto inalámbrico, Volante y palanca de cambios forrados en cuero., AUX & USB & Bluetooth, 4 Parlantes 2tweeters, Espejos laterales con ajuste eléctrico, Exploradoras, Aire acondicionado automático
Capacidad de baúl 433 L.

PLANDES DE FINANCIACION HASTA EL 100%.

Plan tradicional hasta 84 meses.

Plan 14 cuotas hasta 84 meses.

Periodo de gracia pague en el 2022.

Plan 50% 50%.

Plan héroes.

RECIBIMOS SU VEHICULO USADO SIN IMPORTAR LA MARCA AL MEJOR PRECIO DEL MERCADO.

Aplica condiciones y restricciones.",KIA,Otros Modelos,Otros,2022,0 km,Nuevo,Gasolina,Rojo,Automática,5,
142,1115514693,Mercedes Benz C200 Automático Turbo Mod 2012,$ 63.500.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007012', 'ADMIN_LEVEL_1_name': 'Caldas', 'ADMIN_LEVEL_3_id': '4069632', 'ADMIN_LEVEL_3_name': 'Manizales', 'SUBLOCALITY_LEVEL_1_id': '5301662', 'SUBLOCALITY_LEVEL_1_name': 'Cervantes'}","• 93.000 kms
• Aire Acondicionado 
• Dirección Hidráulica 
• Vidrios Eléctricos 
• Espejos Eléctricos 
• Rines de Lujo 
• Exploradoras 
• Airbags
• Frenos ABS 
• Sunroof
• controles de Radio en Timón 
• Asistencia de Arranque en Pendiente 
• Sensores de Proximidad 
• Cámara de Reversa 
• Sensores de Lluvia 
• Sensores de Luces",MERCEDES BENZ,C 200,FL W204 CGI Avantgarde TP 1.8L T 184HP 4P 4X2,2012,93.000 km,Usado,Gasolina,Blanco,Automática Secuencial,4,4x2
143,1113860462,NISSAN SENTRA,$ 34.980.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300120', 'ADMIN_LEVEL_3_name': 'Usaquén', 'SUBLOCALITY_LEVEL_1_id': '5307239', 'SUBLOCALITY_LEVEL_1_name': 'Santa Bárbara Occidental'}","Financiamos hasta el 90% del valor del vehículo hasta 60 meses, o directamente el 20%, letras mensuales. sujeto aprobación. Recibimos su vehículo usado en parte de pago. Garantía 100% de documentación. Recibimos todas las tarjetas débito o crédito. Aplican restricciones",NISSAN,SENTRA,E AT 2.0L 2AB FE 4X2,2013,103.000 km,Usado,Gasolina,Gris,Automática,4,4x2
144,1115652136,Se vende carro,$ 12.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007014', 'ADMIN_LEVEL_1_name': 'Cundinamarca', 'ADMIN_LEVEL_3_id': '4069705', 'ADMIN_LEVEL_3_name': 'El Colegio'}",Se vende hermoso carro todo al dia,MITSUBISHI,LANCER,Otros,1997,180.000 km,Usado,Gasolina,Azul,Mecánica,5,
145,1115652135,VENDO CHEVROLET GRAND VITARA SPORTS,$ 46.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007002', 'ADMIN_LEVEL_1_name': 'Antioquia', 'ADMIN_LEVEL_3_id': '4069120', 'ADMIN_LEVEL_3_name': 'Medellín', 'SUBLOCALITY_LEVEL_1_id': '5301222', 'SUBLOCALITY_LEVEL_1_name': 'Boston'}","VENDO CHEVROLET GRAND VITARA SPORT 
TRASMISION : MECANICO
VERSION : LA MAS FULL ,
EXPLORADORAS,RETROVISORES ELETRICOS ,VIDRIOS ELETRICOS ,AIRE ACONDICIONADO
COLOR : BLANCO
AUDIO : PANTALLA 7 PULGADA
AYUDAS : CAMARA DE REVERSA
SEGURIDAD: ALARMA
POLARIZADO : NANOCERAMICA
MATRICULA: MEDELLÍN
LLANTAS : AL 80%
ESTADO: COMO NUEVO 
ESTRUCTURA: ORIGINAL
MATRICULA :MEDELLIN
MODELO: 2012
KILÓMETROS:112.500
DOCUMENTOS  : VIGENTES ASTA JULIO 2022
MAS INFORMACIÓN: WHATSAPP",CHEVROLET,GRAND VITARA,1.6L 94HP 3P 4X4,2012,112.500 km,Usado,Gasolina,Blanco,Mecánica,3,4x4
146,1115652128,"Aveo gt 1.6, full equipo excelentes condiciones",$ 24.000.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300109', 'ADMIN_LEVEL_3_name': 'Engativá', 'SUBLOCALITY_LEVEL_1_id': '5304834', 'SUBLOCALITY_LEVEL_1_name': 'El Dorado Industrial - La Esperanza'}","Color azul, sunruf, ventanas eléctricas, equipo de sonido digital. Renovación de vehículo",CHEVROLET,AVEO COUPE,GTI 1.6L AA,2009,136.000 km,Usado,Gasolina,Azul,Mecánica,3,
147,1115652103,SE VENDE FORD FIESTA MODELO 2013 76MIL KIL,$ 36.500.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300117', 'ADMIN_LEVEL_3_name': 'Suba', 'SUBLOCALITY_LEVEL_1_id': '5306778', 'SUBLOCALITY_LEVEL_1_name': 'Urbanización Altos De San Jorge'}","Vehículo modelo 2013 en perfecto estado de pintura, full de llantas, cogineria en muy buen estado, vidrios polarizados, 7 airbag, 4 vidrios y retrovisores eléctricos, altura de timón, seguro y tecno para finales de diciembre, sin reclamaciones, segundo dueño.",FORD,FIESTA,"FL Sportback SE MT 1.6L CT RA 15"" 4P 4X2",2013,76.000 km,Usado,Gasolina,Gris,Mecánica,4,4x2
148,1115652099,Logan 1.6 2008,$ 15.500.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007000', 'ADMIN_LEVEL_1_name': 'Bogotá', 'ADMIN_LEVEL_3_id': '4300117', 'ADMIN_LEVEL_3_name': 'Suba', 'SUBLOCALITY_LEVEL_1_id': '5306811', 'SUBLOCALITY_LEVEL_1_name': 'Urbanización El Moral II'}",Unico dueño. Bloqueo central. Alarma. Tiene detalles. Precio negociable,RENAULT,LOGAN,Expression ND MT 1.6L SA 4X2,2008,203.000 km,Usado,Gasolina,Plateado,Mecánica,4,4x2
149,1115652086,Logan 2007,$ 15.300.000,"{'COUNTRY_id': '1000001', 'COUNTRY_name': 'Colombia', 'ADMIN_LEVEL_1_id': '2007002', 'ADMIN_LEVEL_1_name': 'Antioquia', 'ADMIN_LEVEL_3_id': '4069123', 'ADMIN_LEVEL_3_name': 'Envigado', 'SUBLOCALITY_LEVEL_1_id': '5301116', 'SUBLOCALITY_LEVEL_1_name': 'Uribe Ángel'}","Vendo Logan 2007, 146800 kms, vidrios eléctricos, frenos ABS, doble airbag, tecnicomecánica hasta agosto, soat hasta noviembre.",RENAULT,LOGAN,,2007,146.800 km,Usado,Gasolina,Gris,Mecánica,4,
